0,-545
1,-544.823039021164
2,-544.646078042328
3,-544.469117063492
4,-544.292156084656
5,-544.11519510582
6,-543.938234126984
7,-543.761273148148
8,-543.584312169312
9,-543.407351190476
10,-543.23039021164
11,-543.053429232804
12,-542.875294790647
13,-542.64651843358
14,-542.417742076513
15,-542.188965719446
16,-541.960189362378
17,-541.731413005311
18,-541.502636648244
19,-541.273860291177
20,-541.045083934109
21,-540.816307577042
22,-540.587531219975
23,-540.358754862908
24,-540.129978505841
25,-539.901202148773
26,-539.672425791706
27,-539.443649434639
28,-539.214873077572
29,-538.986096720504
30,-538.757320363437
31,-538.52854400637
32,-538.299767649303
33,-538.070991292235
34,-537.842214935168
35,-537.613438578101
36,-537.384662221034
37,-537.155885863966
38,-536.93913420658
39,-536.747504629837
40,-536.555875053094
41,-536.364245476351
42,-536.172615899608
43,-535.980986322865
44,-535.789356746122
45,-535.597727169379
46,-535.406097592636
47,-535.214468015893
48,-535.02283843915
49,-534.831208862407
50,-534.639579285664
51,-534.447949708921
52,-534.256320132178
53,-534.064690555435
54,-533.873060978692
55,-533.681431401949
56,-533.49566893424
57,-533.343988095238
58,-533.192307256236
59,-533.040626417234
60,-532.888945578231
61,-532.737264739229
62,-532.585583900227
63,-532.433903061225
64,-532.282222222222
65,-532.13054138322
66,-531.978860544218
67,-531.827179705215
68,-531.675498866213
69,-531.523818027211
70,-531.372137188209
71,-531.220456349206
72,-531.068775510204
73,-530.917094671202
74,-530.7654138322
75,-530.611225077165
76,-530.456958822119
77,-530.302692567073
78,-530.148426312027
79,-529.994160056981
80,-529.839893801935
81,-529.685627546889
82,-529.531361291843
83,-529.377095036797
84,-529.222828781751
85,-529.068562526705
86,-528.914296271659
87,-528.760030016613
88,-528.605763761567
89,-528.451497506521
90,-528.297231251475
91,-528.142964996429
92,-527.988698741383
93,-527.834432486337
94,-527.663287037037
95,-527.486326058201
96,-527.309365079365
97,-527.132404100529
98,-526.955443121693
99,-526.778482142857
100,-526.601521164021
101,-526.424560185185
102,-526.247599206349
103,-526.070638227513
104,-525.893677248677
105,-525.716716269841
106,-525.539755291005
107,-525.362794312169
108,-525.185833333333
109,-525.008872354497
110,-524.831911375661
111,-524.654950396825
112,-524.490168080252
113,-524.332683552372
114,-524.175199024492
115,-524.017714496612
116,-523.860229968732
117,-523.702745440853
118,-523.545260912973
119,-523.387776385093
120,-523.230291857213
121,-523.072807329333
122,-522.915322801453
123,-522.757838273574
124,-522.600353745694
125,-522.442869217814
126,-522.285384689934
127,-522.127900162054
128,-521.97669660217
129,-521.835841420694
130,-521.694986239217
131,-521.55413105774
132,-521.413275876263
133,-521.272420694787
134,-521.13156551331
135,-520.990710331833
136,-520.849855150356
137,-520.708999968879
138,-520.568144787403
139,-520.427289605926
140,-520.286434424449
141,-520.145579242972
142,-520.004724061495
143,-519.863868880019
144,-519.738367346939
145,-519.624606717687
146,-519.510846088435
147,-519.397085459184
148,-519.283324829932
149,-519.16956420068
150,-519.055803571429
151,-518.942042942177
152,-518.828282312925
153,-518.714521683674
154,-518.600761054422
155,-518.48700042517
156,-518.373239795918
157,-518.259479166667
158,-518.145718537415
159,-518.031957908163
160,-517.918197278912
161,-517.799460973758
162,-517.667483369636
163,-517.535505765515
164,-517.403528161394
165,-517.271550557272
166,-517.139572953151
167,-517.00759534903
168,-516.875617744908
169,-516.743640140787
170,-516.611662536666
171,-516.479684932545
172,-516.347707328423
173,-516.215729724302
174,-516.083752120181
175,-515.951774516059
176,-515.819796911938
177,-515.687819307817
178,-515.555841703695
179,-515.423864099574
180,-515.289285714286
181,-515.137604875284
182,-514.985924036281
183,-514.834243197279
184,-514.682562358277
185,-514.530881519274
186,-514.379200680272
187,-514.22751984127
188,-514.075839002268
189,-513.924158163265
190,-513.772477324263
191,-513.620796485261
192,-513.469115646259
193,-513.317434807256
194,-513.165753968254
195,-513.014073129252
196,-512.86239229025
197,-512.710711451247
198,-512.559030612245
199,-512.407349773243
200,-512.25566893424
201,-512.103988095238
202,-511.952307256236
203,-511.800626417234
204,-511.648945578231
205,-511.497264739229
206,-511.345583900227
207,-511.193903061225
208,-511.042222222222
209,-510.89054138322
210,-510.738860544218
211,-510.587179705215
212,-510.435498866213
213,-510.283818027211
214,-510.132137188209
215,-509.980456349206
216,-509.832602582575
217,-509.714495058228
218,-509.596387533881
219,-509.478280009534
220,-509.360172485187
221,-509.24206496084
222,-509.123957436493
223,-509.005849912146
224,-508.887742387799
225,-508.769634863452
226,-508.651527339106
227,-508.533419814759
228,-508.415312290412
229,-508.297204766065
230,-508.179097241718
231,-508.060989717371
232,-507.955257936508
233,-507.860457412131
234,-507.765656887755
235,-507.670856363379
236,-507.576055839002
237,-507.481255314626
238,-507.386454790249
239,-507.291654265873
240,-507.196853741497
241,-507.10205321712
242,-507.007252692744
243,-506.912452168367
244,-506.817651643991
245,-506.722851119615
246,-506.628050595238
247,-506.533250070862
248,-506.438968117857
249,-506.346682153507
250,-506.254396189157
251,-506.162110224807
252,-506.069824260457
253,-505.977538296107
254,-505.885252331756
255,-505.792966367406
256,-505.700680403056
257,-505.608394438706
258,-505.516108474356
259,-505.423822510006
260,-505.331536545655
261,-505.239250581305
262,-505.146964616955
263,-505.054678652605
264,-504.962392688255
265,-504.870106723905
266,-504.777820759554
267,-504.686443877551
268,-504.59543537415
269,-504.504426870748
270,-504.413418367347
271,-504.322409863946
272,-504.231401360544
273,-504.140392857143
274,-504.049384353742
275,-503.95837585034
276,-503.867367346939
277,-503.776358843537
278,-503.685350340136
279,-503.594341836735
280,-503.503333333333
281,-503.412324829932
282,-503.321316326531
283,-503.230307823129
284,-503.139299319728
285,-503.048290816327
286,-502.957751131217
287,-502.871439425418
288,-502.785127719619
289,-502.69881601382
290,-502.612504308021
291,-502.526192602221
292,-502.439880896422
293,-502.353569190623
294,-502.267257484824
295,-502.180945779025
296,-502.094634073225
297,-502.008322367426
298,-501.922010661627
299,-501.835698955828
300,-501.749387250028
301,-501.663075544229
302,-501.57676383843
303,-501.490452132631
304,-501.404217687075
305,-501.321482683983
306,-501.238747680891
307,-501.156012677799
308,-501.073277674706
309,-500.990542671614
310,-500.907807668522
311,-500.82507266543
312,-500.742337662338
313,-500.659602659246
314,-500.576867656154
315,-500.494132653061
316,-500.411397649969
317,-500.328662646877
318,-500.245927643785
319,-500.163192640693
320,-500.080457637601
321,-499.997722634508
322,-499.914987631416
323,-499.832252628324
324,-499.749517625232
325,-499.66678262214
326,-499.584047619048
327,-499.501312615956
328,-499.418577612863
329,-499.335842609771
330,-499.253107606679
331,-499.170372603587
332,-499.087637600495
333,-499.004902597403
334,-498.922167594311
335,-498.839432591218
336,-498.760395163592
337,-498.683771475619
338,-498.607147787646
339,-498.530524099672
340,-498.453900411699
341,-498.377276723726
342,-498.300653035753
343,-498.224029347779
344,-498.147405659806
345,-498.070781971833
346,-497.99415828386
347,-497.917534595886
348,-497.840910907913
349,-497.76428721994
350,-497.687663531967
351,-497.611039843993
352,-497.53441615602
353,-497.457923752835
354,-497.382083333333
355,-497.306242913832
356,-497.230402494331
357,-497.15456207483
358,-497.078721655329
359,-497.002881235828
360,-496.927040816327
361,-496.851200396826
362,-496.775359977324
363,-496.699519557823
364,-496.623679138322
365,-496.547838718821
366,-496.47199829932
367,-496.396157879819
368,-496.320317460318
369,-496.244477040816
370,-496.168636621315
371,-496.092796201814
372,-496.016955782313
373,-495.941115362812
374,-495.865274943311
375,-495.78943452381
376,-495.713594104308
377,-495.637753684807
378,-495.561913265306
379,-495.486072845805
380,-495.410232426304
381,-495.334392006803
382,-495.258551587302
383,-495.182711167801
384,-495.106870748299
385,-495.031030328798
386,-494.955189909297
387,-494.879349489796
388,-494.803509070295
389,-494.727668650794
390,-494.651828231293
391,-494.575987811791
392,-494.505209901088
393,-494.443352757778
394,-494.381495614468
395,-494.319638471158
396,-494.257781327848
397,-494.195924184538
398,-494.134067041228
399,-494.072209897918
400,-494.010352754608
401,-493.948495611298
402,-493.886638467988
403,-493.824781324678
404,-493.762924181369
405,-493.701067038059
406,-493.639209894749
407,-493.577352751439
408,-493.515495608129
409,-493.454402494331
410,-493.39373015873
411,-493.333057823129
412,-493.272385487528
413,-493.211713151927
414,-493.151040816327
415,-493.090368480726
416,-493.029696145125
417,-492.969023809524
418,-492.908351473923
419,-492.847679138322
420,-492.787006802721
421,-492.72633446712
422,-492.665662131519
423,-492.604989795918
424,-492.548087363159
425,-492.495942646533
426,-492.443797929908
427,-492.391653213282
428,-492.339508496656
429,-492.287363780031
430,-492.235219063405
431,-492.183074346779
432,-492.130929630154
433,-492.078784913528
434,-492.026640196902
435,-491.974495480277
436,-491.922350763651
437,-491.870206047025
438,-491.8180613304
439,-491.765916613774
440,-491.715739022882
441,-491.674371521336
442,-491.63300401979
443,-491.591636518244
444,-491.550269016698
445,-491.508901515151
446,-491.467534013605
447,-491.426166512059
448,-491.384799010513
449,-491.343431508967
450,-491.302064007421
451,-491.260696505875
452,-491.219329004329
453,-491.177961502783
454,-491.136594001237
455,-491.095226499691
456,-491.053858998145
457,-491.012491496599
458,-490.971123995052
459,-490.929756493506
460,-490.88838899196
461,-490.847021490414
462,-490.805653988868
463,-490.764286487322
464,-490.722918985776
465,-490.68155148423
466,-490.640183982684
467,-490.598816481138
468,-490.557448979592
469,-490.516081478046
470,-490.4747139765
471,-490.433346474954
472,-490.391978973408
473,-490.350611471861
474,-490.309243970315
475,-490.267876468769
476,-490.226508967223
477,-490.185141465677
478,-490.143773964131
479,-490.102406462585
480,-490.061038961039
481,-490.019671459493
482,-489.978303957947
483,-489.936936456401
484,-489.895568954855
485,-489.854201453309
486,-489.812833951763
487,-489.771466450217
488,-489.73009894867
489,-489.688731447124
490,-489.647363945578
491,-489.605996444032
492,-489.564628942486
493,-489.52326144094
494,-489.481893939394
495,-489.440526437848
496,-489.399158936302
497,-489.357791434756
498,-489.31642393321
499,-489.275056431664
500,-489.233688930118
501,-489.192321428572
502,-489.150953927026
503,-489.109586425479
504,-489.068218923933
505,-489.026851422387
506,-488.985483920841
507,-488.944116419295
508,-488.902748917749
509,-488.861381416203
510,-488.820013914657
511,-488.778646413111
512,-488.737278911565
513,-488.70732996545
514,-488.679468812827
515,-488.651607660203
516,-488.623746507579
517,-488.595885354956
518,-488.568024202332
519,-488.540163049709
520,-488.512301897085
521,-488.484440744461
522,-488.456579591838
523,-488.428718439214
524,-488.400857286591
525,-488.372996133967
526,-488.345134981343
527,-488.31727382872
528,-488.297241805813
529,-488.283452638631
530,-488.269663471449
531,-488.255874304267
532,-488.242085137085
533,-488.228295969903
534,-488.214506802721
535,-488.200717635539
536,-488.186928468357
537,-488.173139301175
538,-488.159350133993
539,-488.145560966811
540,-488.131771799629
541,-488.117982632447
542,-488.104193465265
543,-488.090404298083
544,-488.076615130901
545,-488.062825963719
546,-488.046961507198
547,-488.030972332929
548,-488.01498315866
549,-487.998993984391
550,-487.983004810121
551,-487.967015635852
552,-487.951026461583
553,-487.935037287314
554,-487.919048113045
555,-487.903058938776
556,-487.887069764507
557,-487.871080590237
558,-487.855091415968
559,-487.839102241699
560,-487.82311306743
561,-487.807123893161
562,-487.791134718891
563,-487.775145544622
564,-487.759156370353
565,-487.743167196084
566,-487.702819889861
567,-487.659482507289
568,-487.616145124717
569,-487.572807742145
570,-487.529470359573
571,-487.486132977
572,-487.442795594428
573,-487.399458211856
574,-487.356120829284
575,-487.312783446712
576,-487.26944606414
577,-487.226108681568
578,-487.182771298996
579,-487.139433916424
580,-487.096096533852
581,-487.05275915128
582,-487.009421768708
583,-486.966084386135
584,-486.922747003563
585,-486.879409620991
586,-486.836072238419
587,-486.792734855847
588,-486.749397473275
589,-486.706060090703
590,-486.662722708131
591,-486.619385325559
592,-486.576047942987
593,-486.532710560415
594,-486.489373177843
595,-486.446035795271
596,-486.402698412698
597,-486.359361030126
598,-486.316023647554
599,-486.272686264982
600,-486.22934888241
601,-486.186011499838
602,-486.142674117266
603,-486.099336734694
604,-486.055999352122
605,-486.01266196955
606,-485.969324586978
607,-485.925987204406
608,-485.882649821834
609,-485.839312439261
610,-485.795975056689
611,-485.752637674117
612,-485.709300291545
613,-485.665962908973
614,-485.622625526401
615,-485.579288143829
616,-485.541345086456
617,-485.518870862711
618,-485.496396638967
619,-485.473922415222
620,-485.451448191477
621,-485.428973967733
622,-485.406499743988
623,-485.384025520243
624,-485.361551296499
625,-485.339077072754
626,-485.316602849009
627,-485.294128625265
628,-485.27165440152
629,-485.249180177776
630,-485.226705954031
631,-485.204231730286
632,-485.181967750063
633,-485.165114323507
634,-485.148260896951
635,-485.131407470396
636,-485.11455404384
637,-485.097700617284
638,-485.080847190728
639,-485.063993764172
640,-485.047140337617
641,-485.030286911061
642,-485.013433484505
643,-484.996580057949
644,-484.979726631393
645,-484.962873204838
646,-484.946019778282
647,-484.929166351726
648,-484.91231292517
649,-484.895459498614
650,-484.878606072059
651,-484.861752645503
652,-484.044231687398
653,-483.036836673772
654,-482.029441660145
655,-481.022046646518
656,-480.014651632892
657,-479.007256619265
658,-477.999861605638
659,-476.992466592011
660,-475.985071578385
661,-474.977676564758
662,-473.970281551131
663,-472.962886537505
664,-471.955491523878
665,-470.948096510251
666,-469.940701496624
667,-468.933306482998
668,-467.925911469371
669,-466.918516455744
670,-465.911121442118
671,-464.903726428491
672,-464.09659586031
673,-463.55413574192
674,-463.01167562353
675,-462.469215505141
676,-461.926755386751
677,-461.384295268361
678,-460.841835149972
679,-460.299375031582
680,-459.756914913192
681,-459.214454794802
682,-458.671994676413
683,-458.129534558023
684,-457.587074439633
685,-457.044614321243
686,-456.502154202854
687,-455.959694084464
688,-455.417233966074
689,-454.874773847684
690,-454.346328613979
691,-453.830799318917
692,-453.315270023856
693,-452.799740728794
694,-452.284211433732
695,-451.76868213867
696,-451.253152843608
697,-450.737623548546
698,-450.222094253484
699,-449.706564958422
700,-449.19103566336
701,-448.675506368298
702,-448.159977073236
703,-447.644447778174
704,-447.128918483112
705,-446.562753169641
706,-445.922517602055
707,-445.28228203447
708,-444.642046466885
709,-444.001810899299
710,-443.361575331714
711,-442.721339764129
712,-442.081104196544
713,-441.440868628958
714,-440.800633061373
715,-440.160397493788
716,-439.520161926202
717,-438.879926358617
718,-438.239690791032
719,-437.658203125
720,-437.34375
